player_name,team_abbreviation,season,games_played,minutes_per_game,per,epm,o_epm,d_epm,dpm,o_dpm,d_dpm,rapm,o_rapm,d_rapm,lebron,o_lebron,d_lebron,bpm,obpm,dbpm,ws,ows,dws,ws_per_48,vorp,bbref_ts_pct,bbref_three_point_attempt_rate,bbref_free_throw_attempt_rate,bbref_off_reb_pct,bbref_def_reb_pct,bbref_total_reb_pct,bbref_assist_pct,bbref_steal_pct,bbref_block_pct,bbref_turnover_pct,bbref_usage_pct,nba_off_rating,nba_def_rating,nba_net_rating,nba_est_off_rating,nba_est_def_rating,nba_est_net_rating,nba_assist_pct,nba_assist_to,nba_assist_ratio,nba_off_reb_pct,nba_def_reb_pct,nba_reb_pct,nba_team_turnover_pct,nba_est_turnover_pct,nba_effective_fg_pct,nba_true_shooting_pct,nba_usage_pct,nba_est_usage_pct,nba_est_pace,nba_pace,nba_pie,nba_possessions,source_basketball_reference,source_databallr,source_nba_stats,source_epm,source_lebron
Julian Champagnie,SAS,2025-26,82,27.6,13.1,,,,,,,,,,,,,1.4,0.5,0.8,6.2,2.8,3.4,0.132,1.9,0.609,0.743,0.196,3.6,18.4,11.2,7.3,1.3,1.5,8.4,15.2,120.4,108,12.4,119.8,107.7,12.1,0.071,1.84,13.7,0.032,0.161,0.099,7.4,7.3,0.578,0.609,0.146,0.152,102.94,102.55,0.091,4838,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jeremy Sochan,SAS,2025-26,28,12.8,9.7,-2.4107,-1.21716,-1.19351,,,,,,,,,,-3,-3.5,0.5,0.6,0.1,0.5,0.084,-0.1,0.538,0.354,0.162,8,13.7,11,10.1,1.3,1.2,14.5,14.6,114.1,96.3,17.8,117.5,100.7,16.8,0.143,4,24,0.096,0.198,0.148,6,6.1,0.6,0.64,0.138,0.143,99.36,103.1,0.137,234,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Stanley Umude,SAS,2025-26,2,3.5,11.6,,,,,,,,,,,,,0.4,-6.7,7.1,0,0,0,0.165,0,0.5,0.5,0,0,0,0,18.8,6.9,0,0,12,57.1,166.7,-109.5,57.1,189.4,-132.3,0.333,,33.3,,,,,,0.5,0.5,0.143,0.143,99.41,105.99,0.029,14,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Victor Wembanyama,SAS,2025-26,64,29.2,29.9,8.0701,4.16093,3.90917,,,,,,,,,,10.7,6.5,4.2,10,5,5,0.257,6,0.626,0.324,0.417,7.7,33.9,21.2,17.6,1.7,9.4,10.8,32.4,120.5,103.6,17,120,103.7,16.3,0.17,1.28,12.2,0.071,0.285,0.186,9.5,9.5,0.569,0.626,0.316,0.326,102.36,102.23,0.209,3977,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Stephon Castle,SAS,2025-26,68,30,17.4,,,,,,,,,,,,,1.9,1,0.9,5.8,2.8,2.9,0.136,2,0.575,0.299,0.47,5.3,13.5,9.5,34.5,1.8,0.8,18,24.9,118.2,108.4,9.8,117.2,107.8,9.4,0.344,2.31,29.4,0.047,0.119,0.084,12.7,12.7,0.521,0.575,0.243,0.249,103.01,102.28,0.117,4334,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Harrison Ingram,SAS,2025-26,7,3.7,15.8,-4.2882,-3.15723,-1.13093,,,,,,,,,,2.3,3.6,-1.4,0.1,0.1,0,0.178,0,0.917,0.167,0,12.8,0,6.2,5.4,0,0,14.3,11.3,105.3,117.9,-12.6,104.9,127.1,-22.2,0.048,1,12.5,0.125,,0.075,12.5,12.5,0.917,0.917,0.104,0.106,100.28,103.84,0.086,57,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Riley Minix,SAS,2025-26,3,2.7,44.7,-2.7616,-1.62382,-1.13782,,,,,,,,,,25.5,18.1,7.5,0.1,0.1,0,0.43,0.1,0.75,0.5,0,13.8,13.1,13.4,31,6,0,0,31.6,125.9,113,12.9,130.6,109.6,21,0.103,1.33,16,0.026,0.055,0.043,12,11.8,0.676,0.71,0.167,0.181,105.62,105.99,0.091,112,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
David Jones Garcia,SAS,2025-26,11,6.2,20.9,,,,,,,,,,,,,6.4,2.6,3.8,0.3,0.1,0.1,0.205,0.1,0.579,0.2,0.24,6.5,13.8,10.3,37.2,4.2,1.3,15.3,20.2,123.1,100,23.1,124.1,103.6,20.6,0.316,3.6,36,0.06,0.143,0.1,10,9.9,0.58,0.579,0.18,0.189,107.12,109.45,0.133,156,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Carter Bryant,SAS,2025-26,71,11.5,9.9,,,,,,,,,,,,,-3,-3.1,0.2,1.3,0.1,1.2,0.076,-0.2,0.526,0.585,0.158,5.1,17.9,11.7,7.5,0.9,2.5,10.4,16.3,109.1,108.4,0.8,110.2,108.1,2.1,0.08,1.42,12.9,0.044,0.154,0.1,9.1,9.1,0.506,0.526,0.158,0.165,101.66,102.06,0.071,1731,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Dylan Harper,SAS,2025-26,69,22.6,16.2,,,,,,,,,,,,,1.4,0.3,1.1,4.2,2,2.2,0.13,1.3,0.574,0.271,0.181,3.8,12.1,8.1,24.7,1.7,1.4,12.3,21.8,116.9,107.4,9.5,116.3,106.8,9.5,0.246,2.69,24.9,0.033,0.106,0.07,9.3,9.2,0.551,0.574,0.211,0.218,102.03,101.49,0.113,3290,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Devin Booker,PHX,2025-26,64,33.5,20.3,3.1284,1.17245,1.9559,2.35,3.46,-1.11,2.44,2.27,0.18,,,,,,,,,,,,,,,,,,,,,,,115.9,112,3.9,114.2,110.5,3.7,0.293,1.92,19.3,0.021,0.091,0.055,10.1,10,0.507,0.585,0.307,0.316,102.19,100.72,0.142,4516,,local_unified_databallr,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Dillon Brooks,PHX,2025-26,56,30.4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.7,114.8,-1.1,112.5,112.6,-0.1,0.095,1.01,8,0.024,0.094,0.058,7.9,7.9,0.501,0.54,0.279,0.285,102.05,100.54,0.088,3560,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Royce O'Neale,PHX,2025-26,78,28.4,11.6,,,,-1.29,-1.38,0.09,-0.68,-0.88,0.2,,,,,,,,,,,,,,,,,,,,,,,111.4,115.1,-3.6,111,114.4,-3.4,0.129,2.02,21.8,0.025,0.139,0.081,10.8,10.8,0.59,0.596,0.139,0.143,101.16,100.64,0.082,4664,,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Nigel Hayes-Davis,PHX,2025-26,27,7.2,4.2,-4.7022,-3.38233,-1.31988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.1,112.8,-17.7,96.2,114,-17.8,0.055,0.88,11.1,0.057,0.113,0.083,12.7,12.7,0.348,0.356,0.116,0.122,98.73,99.83,0.028,406,,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Grayson Allen,PHX,2025-26,51,28.8,16,2.194,-1.4079,3.60188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.9,113.8,0.1,113.6,113.4,0.2,0.206,2.35,19.2,0.023,0.081,0.051,8.2,8.1,0.522,0.568,0.231,0.24,99.42,99.12,0.105,3037,,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Haywood Highsmith,PHX,2025-26,7,13,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.8,116.1,1.7,117.3,112.6,4.6,0.119,,21.2,0.062,0.084,0.072,,,0.696,0.729,0.121,0.127,95.19,93.58,0.107,180,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Amir Coffey,PHX,2025-26,16,14.1,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.2,110.6,5.6,115.2,109.4,5.8,0.095,3.2,18.8,0.06,0.078,0.069,5.9,5.9,0.586,0.604,0.132,0.136,95.57,94.65,0.078,445,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Nick Richards,PHX,2025-26,28,9.1,11.5,-3.8755,-1.79237,-2.08317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.2,117.3,-7.2,108.6,116.7,-8.1,0.025,0.24,3.9,0.091,0.217,0.157,16.7,16.7,0.542,0.577,0.179,0.182,104.69,103.69,0.084,963,,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Jalen Green,PHX,2025-26,32,25.9,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.2,113.5,0.7,112.2,112.4,-0.2,0.181,1.26,12.7,0.017,0.122,0.067,10.1,10.1,0.491,0.516,0.309,0.315,100.93,99.56,0.106,1727,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Isaiah Livers,PHX,2025-26,36,9.6,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.4,108.3,1.1,110.9,108.1,2.8,0.078,1.75,20.6,0.05,0.116,0.083,11.8,11.7,0.438,0.469,0.094,0.098,101.03,101.64,0.05,737,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jordan Goodwin,PHX,2025-26,70,22.5,14.7,1.1966,-1.05655,2.25312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.4,110.1,3.3,112.8,109.4,3.4,0.136,2.22,18.9,0.08,0.134,0.105,8.5,8.5,0.514,0.525,0.167,0.173,99.85,99.3,0.098,3245,,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Mark Williams,PHX,2025-26,60,23.6,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.3,113.3,-2,110.7,111.8,-1.1,0.064,0.89,9.2,0.124,0.201,0.162,10.3,10.2,0.645,0.68,0.167,0.172,101.99,101.01,0.141,2988,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jamaree Bouyea,PHX,2025-26,46,14,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,104.6,1.4,105.1,104.9,0.2,0.191,2.73,22.6,0.026,0.1,0.062,8.3,8.3,0.506,0.523,0.184,0.19,96.98,96.74,0.103,1301,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Collin Gillespie,PHX,2025-26,80,28.5,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.7,110,3.7,113.5,110.2,3.3,0.228,2.97,27.1,0.036,0.107,0.07,9.1,9.1,0.556,0.575,0.181,0.188,99.53,99.53,0.108,4743,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Ryan Dunn,PHX,2025-26,70,19.4,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.4,108.7,1.7,110.3,107.9,2.4,0.105,1.82,18.8,0.068,0.142,0.105,10.3,10.4,0.53,0.532,0.136,0.139,98.48,98.02,0.081,2748,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Oso Ighodaro,PHX,2025-26,82,22,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.8,109.7,5.1,114.3,109.8,4.6,0.139,1.83,26.4,0.071,0.158,0.113,14.4,14.4,0.653,0.636,0.12,0.124,98.58,98.44,0.09,3696,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Khaman Maluach,PHX,2025-26,46,8.9,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,103.5,2.5,105.6,103,2.6,0.021,0.24,4,0.107,0.198,0.151,16.6,16.7,0.557,0.586,0.142,0.147,98.34,97.92,0.098,851,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Koby Brea,PHX,2025-26,12,7,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.8,106,-4.2,101.2,107.5,-6.3,0.189,2.5,19.6,0.012,0.088,0.048,7.8,7.9,0.597,0.61,0.203,0.211,95.8,96.15,0.101,169,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Rasheer Fleming,PHX,2025-26,55,12.2,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.7,106.6,6.1,113.1,106,7.1,0.033,0.55,5.8,0.08,0.099,0.089,10.5,10.5,0.509,0.517,0.159,0.164,97.02,96.98,0.056,1367,,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
CJ Huntley,PHX,2025-26,4,10,11,-3.5295,-2.0117,-1.51784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.4,104.7,17.6,119.1,106.9,12.2,0.053,,15.4,0.053,0.081,0.067,,,0.545,0.545,0.107,0.109,101.32,100.99,0.061,85,,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Alex Caruso,OKC,2025-26,56,18.2,12.8,,,,1.96,-0.4,2.36,4.06,-0.45,4.5,,,,1.9,-1.4,3.3,2.5,0.3,2.2,0.12,1,0.54,0.603,0.17,3.1,13,8.2,14.1,3.4,1.6,13,15.7,116.9,99.3,17.6,117.8,99.4,18.4,0.145,2.29,22.8,0.028,0.113,0.073,10,10,0.512,0.54,0.152,0.157,102.28,102.74,0.093,2183,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Isaiah Hartenstein,OKC,2025-26,47,24.2,19.8,,,,,,,,,,,,,4.2,1,3.2,5.3,2.5,2.8,0.223,1.8,0.631,0.024,0.355,14.8,27,21.1,20.1,2,3.1,19.3,16.1,118.8,103.2,15.6,118,102.7,15.3,0.189,2.02,28.2,0.13,0.243,0.188,13.9,13.9,0.622,0.631,0.153,0.157,101.3,100.69,0.143,2383,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Shai Gilgeous-Alexander,OKC,2025-26,68,33.2,30.8,8.391,6.58951,1.80146,,,,,,,,,,11.7,8.7,3,15.2,11.1,4.1,0.323,7.8,0.665,0.226,0.465,1.9,11.7,7,35,2,2.3,8.7,33.4,121.5,105.2,16.3,121,104.2,16.9,0.332,2.97,20.6,0.017,0.1,0.062,6.9,6.9,0.597,0.665,0.323,0.333,102.51,101.84,0.207,4796,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Kenrich Williams,OKC,2025-26,56,15.3,14.2,,,,,,,,,,,,,0.2,-0.1,0.3,2.3,0.8,1.5,0.13,0.5,0.569,0.436,0.176,7.8,15.6,11.9,12.7,1.8,0.6,11.9,18.3,112.6,109.5,3.1,113.9,110.6,3.2,0.132,1.84,18,0.068,0.143,0.106,9.8,9.8,0.557,0.569,0.178,0.186,99.74,100.84,0.098,1792,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Luguentz Dort,OKC,2025-26,69,26.8,8.3,,,,,,,,,,,,,-2,-2.8,0.8,3,0,3,0.078,0,0.524,0.71,0.111,3.4,10.7,7.2,5.9,1.6,1.4,8.9,14.1,116.2,108.2,8,116.2,106.7,9.4,0.059,1.57,12.4,0.03,0.094,0.063,7.8,7.8,0.508,0.524,0.139,0.142,101.28,100.54,0.049,3865,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Isaiah Joe,OKC,2025-26,71,21.2,15.5,,,,,,,,,,,,,2.5,2,0.5,5.5,3.2,2.4,0.176,1.7,0.657,0.788,0.227,2.5,10.2,6.5,8.6,1.6,0.7,7,18.4,116.9,105.2,11.7,116,105.4,10.6,0.089,2.09,12.9,0.022,0.09,0.057,6.2,6.1,0.622,0.657,0.178,0.185,101.66,101.43,0.099,3178,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Aaron Wiggins,OKC,2025-26,65,21.8,11.7,,,,,,,,,,,,,-0.9,-1.7,0.7,2.1,-0.4,2.5,0.072,0.4,0.538,0.504,0.134,3.3,11.7,7.6,10.6,2.1,1.9,12.5,19.9,112.8,106.7,6.2,113,106.9,6.1,0.11,1.35,14.3,0.028,0.101,0.066,10.7,10.7,0.521,0.538,0.194,0.198,101.29,101.47,0.082,2986,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Buddy Boeheim,OKC,2025-26,4,3.8,4.6,,,,,,,,,,,,,-8.4,-3.8,-4.5,0,0,0,0.012,0,0.5,1,0,0,0,0,0,0,0,0,17.3,84.4,72.4,12,88.5,75.3,13.1,,,,,,,,,0.5,0.5,0.158,0.174,93.42,97.58,0.028,32,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jaylin Williams,OKC,2025-26,65,19.6,13.8,,,,,,,,,,,,,2.7,0,2.8,4.1,1.3,2.8,0.155,1.5,0.597,0.727,0.261,2.8,26.6,15.2,16,1.2,3.2,14.6,15.6,114.6,103.1,11.5,114.5,103,11.5,0.169,2.36,25.6,0.025,0.225,0.131,10.9,10.9,0.563,0.597,0.153,0.158,102.26,102.17,0.115,2715,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jalen Williams,OKC,2025-26,33,28.4,19,3.4476,1.85455,1.59305,,,,,,,,,,2.1,1.1,1,3,1.3,1.7,0.156,1,0.56,0.173,0.289,3.3,13.9,8.8,29.3,2,0.9,11.1,26.2,118.1,106.4,11.7,118.3,105.8,12.6,0.274,2.87,24.3,0.029,0.124,0.079,8.5,8.4,0.51,0.56,0.252,0.259,102.8,102.62,0.135,1999,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Ousmane Dieng,OKC,2025-26,27,10.9,10,,,,,,,,,,,,,-1.4,-1.6,0.2,0.6,0.2,0.4,0.098,0.1,0.534,0.538,0.066,3.1,12,7.7,12.5,0.3,2.3,7.9,14.9,108.4,122.4,-14,107.5,122.9,-15.4,0.203,1.61,21.6,0.025,0.153,0.086,13.4,13.4,0.497,0.511,0.206,0.211,99.91,99.7,0.077,1669,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Chet Holmgren,OKC,2025-26,69,28.9,21.6,,,,,,,,,,,,,4.2,2.4,1.9,9.1,4.4,4.7,0.219,3.1,0.653,0.312,0.365,7.4,25.3,16.7,8.6,1,6.4,10.6,21.9,118.4,102.3,16.1,118,101.6,16.4,0.082,1.07,10.2,0.067,0.221,0.149,9.5,9.5,0.614,0.653,0.214,0.219,101.63,101.09,0.154,4207,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Cason Wallace,OKC,2025-26,77,26.6,12.1,,,,,,,,,,,,,1.2,-2.1,3.3,5.2,1,4.2,0.122,1.7,0.538,0.493,0.116,3.5,8.9,6.3,12.7,3.5,1.3,10.6,14.5,116.2,103.8,12.4,116,103.1,12.9,0.127,2.74,22.5,0.031,0.079,0.056,8.2,8.2,0.518,0.538,0.141,0.145,102.21,101.76,0.076,4335,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Jared McCain,OKC,2025-26,30,18,14,,,,,,,,,,,,,-0.9,0,-1,1.1,0.4,0.7,0.101,0.1,0.593,0.554,0.137,3.6,8.7,6.2,7.7,1.2,0.5,9,23.2,114.6,110.2,4.5,115.1,111,4.1,0.136,2.07,18.5,0.009,0.106,0.057,9,9,0.483,0.506,0.178,0.184,102.95,103.53,0.069,1338,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Nikola Topić,OKC,2025-26,10,16,8.1,,,,,,,,,,,,,-8.4,-5.3,-3.2,0,-0.3,0.2,-0.014,-0.3,0.489,0.294,0.098,4.9,7.8,6.4,36.5,1.5,0,32,21.2,107.2,120.8,-13.7,107.8,120.4,-12.6,0.383,1.76,36.1,0.041,0.075,0.058,20.5,20.5,0.49,0.489,0.204,0.214,99.6,99.7,0.063,334,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Ajay Mitchell,OKC,2025-26,57,25.8,16.8,2.2722,1.21019,1.06203,,,,,,,,,,1.9,0.3,1.6,4.8,2.2,2.6,0.156,1.4,0.585,0.298,0.275,3.1,10.6,7,20.1,2.3,1.2,10.9,21.8,118.2,102.5,15.6,118.4,102.6,15.8,0.194,2.54,21.8,0.027,0.093,0.062,8.6,8.5,0.536,0.585,0.21,0.217,102.33,102.48,0.116,3149,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Branden Carlson,OKC,2025-26,42,11.6,17.7,,,,,,,,,,,,,0.8,0.5,0.3,1.7,0.8,1,0.171,0.4,0.613,0.462,0.14,6.7,20.3,13.8,8.6,0.8,5.4,7.5,18.9,112.6,114.6,-2,115.1,115.6,-0.5,0.086,1.81,11.9,0.057,0.182,0.121,6.6,6.6,0.61,0.613,0.185,0.191,100.65,102.2,0.109,1038,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Brooks Barnhizer,OKC,2025-26,40,8.7,7.9,-3.7591,-2.60517,-1.15388,,,,,,,,,,-3.1,-4.1,1,0.6,-0.1,0.6,0.082,-0.1,0.451,0.338,0.141,6.2,17.7,12.2,7.8,1.5,1.4,11.7,10.6,100.1,114.6,-14.5,102.7,114.4,-11.7,0.094,2.2,20.6,0.049,0.159,0.103,9.3,9.3,0.43,0.451,0.103,0.108,100.14,101.34,0.062,736,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,https://dunksandthrees.com/epm,unavailable_public_export
Chris Youngblood,OKC,2025-26,32,5.4,10,,,,,,,,,,,,,-2.8,-2.6,-0.3,0.4,0.1,0.3,0.109,0,0.505,0.85,0.167,4.5,12.6,8.7,8.2,1.1,1.7,3,16.5,104.3,103.3,1.1,108.2,106,2.2,0.092,5.5,14.3,0.04,0.1,0.073,2.6,2.6,0.467,0.505,0.163,0.172,98.77,101.95,0.058,371,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Payton Sandfort,OKC,2025-26,4,15.8,13.1,,,,,,,,,,,,,-5.8,-2.5,-3.3,0.2,0.1,0.1,0.125,-0.1,0.63,0.654,0.154,1.8,14.9,8.6,0,0.8,0,3.5,19.8,111.8,125.7,-14,113.2,126,-12.8,,,,0.014,0.145,0.075,3.4,3.5,0.635,0.63,0.186,0.19,102.29,103.07,0.066,136,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Mike Conley,MIN,2025-26,54,18.4,9.4,,,,-1.61,-2.28,0.66,-0.05,-0.55,0.5,,,,-1.3,-2.3,1,1.9,0.9,1,0.092,0.2,0.517,0.772,0.233,2,8.2,5.2,19.5,1.7,1.2,12.5,11.5,112.3,112.1,0.2,112.4,111.4,1,0.205,4.62,36.7,0.017,0.074,0.045,7.9,7.9,0.465,0.517,0.113,0.117,102.85,102.58,0.061,2123,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Rudy Gobert,MIN,2025-26,76,31.3,17.5,,,,2.66,-1.23,3.89,5.09,-0.61,5.71,,,,1,0,0.9,8.7,4.8,4,0.176,1.8,0.664,0.01,0.615,14.1,25.9,20.1,7.2,1.2,4.5,14.5,12.9,113,108,5,112.1,106.6,5.5,0.074,1.21,14.9,0.121,0.222,0.173,12.3,12.4,0.682,0.664,0.127,0.129,102.6,101.49,0.121,5023,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Julius Randle,MIN,2025-26,79,33,18.4,,,,0.51,1.07,-0.56,0.76,1.78,-1.01,,,,1.5,1.5,0,7.4,4.3,3.1,0.135,2.3,0.585,0.287,0.411,5.7,16.5,11.2,23.1,1.6,0.6,13.2,26.5,117,113.1,4,116.7,112.1,4.6,0.227,1.83,19.6,0.05,0.146,0.099,10.7,10.6,0.526,0.585,0.258,0.266,102.92,102.3,0.128,5568,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Kyle Anderson,MIN,2025-26,19,19.1,12.7,,,,-1,-2.36,1.37,-1.56,-3.25,1.69,,,,1.6,-1.2,2.8,1,0.4,0.5,0.126,0.3,0.52,0.068,0.297,6.2,14.8,10.6,21.7,2.1,2.9,15.2,11.5,108.7,116.9,-8.2,109.3,117.4,-8.1,0.21,3.59,29.9,0.046,0.114,0.08,8.3,8.3,0.537,0.565,0.149,0.152,102.94,103.47,0.092,865,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
Joe Ingles,MIN,2025-26,27,5.7,13,,,,-3.61,-3.37,-0.23,0.76,1.89,-1.13,,,,0.2,-1.2,1.4,0.4,0.2,0.2,0.12,0.1,0.735,0.593,0.074,0,13.4,6.8,28.5,2.8,1.1,33.4,11.5,110.9,116.7,-5.8,113.4,116.2,-2.8,0.268,2.43,44.7,,0.11,0.06,18.4,18.5,0.722,0.735,0.106,0.11,109.84,110.81,0.096,358,https://www.basketball-reference.com/leagues/NBA_2026_advanced.html,local_unified_databallr,https://www.nba.com/stats/players/advanced,unavailable_public_full_table,unavailable_public_export
